show_id;title;synopsis;release_year;date_added;duration;content_type_id_fk;rating_id_fk
81009815;A Leaf of Faith;This documentary takes a deep dive into the benefits dangers and lingering questions around Kratom leaf as an alternative to opioid painkillers.;2018;2018-08-27;87 min;2;4
81002281;Chicken Soup for the Soul's Being Dad;Nine dads around America with different family structures backgrounds and jobs navigate the joys and challenges of fatherhood.;2018;2018-08-27;1 Season;1;1
80108234;May We Chat;A messaging app unites a mute prostitute an unruly rich girl and a stormy young woman three Hong Kong teens living in pain and excess.;2014;2018-08-26;99 min;2;12
70293130;Hank: Five Years from the Brink;"From Joe Berlinger director of the ""Paradise Lost"" trilogy comes this documentary about controversial former U.S. Treasury Secretary Henry Paulson.";2013;2018-08-25;86 min;2;4
60000677;Head On;This edgy drama follows 19-year-old Ari a gay Greek-Australian whose roiling ethnic- and sexual-identity struggles lead to a wild 24-hour odyssey.;1998;2018-08-25;104 min;2;4
70012316;InuYasha the Movie: Affections Touching Across Time;A powerful demon has been sealed away for 200 years. But when the demon's son is awakened the fate of the world is in jeopardy.;2001;2018-08-25;100 min;2;4
70304914;Maria Bamford: The Special Special Special;Spend an evening with gleeful oh-so-awkward Maria Bamford via her cozy shot-at-home comedy special which has a two-person audience: her parents.;2012;2018-08-25;50 min;2;4
70298926;Nymphomaniac: Volume II;The second half of Lars von Trier's epic follows Joe as her reignited sex addiction destroys her family and thrusts her toward a surprising new trade.;2013;2018-08-25;124 min;2;4
80238360;Bert Kreischer: Secret Time;Shirtless comic Bert Kreischer relays personal secrets and stories about being a cool – if not always responsible – dad in this stand-up special.;2018;2018-08-24;57 min;2;4
80025923;El Cartel;One man makes a fateful decision to get involved with a Colombian drug cartel in this series based on a novel by Andrés López López.;2008;2018-08-24;1 Season;1;4
80035689;El Cartel 2;Drug trafficker Pepe Cadena navigates the treacherous waters of warring cartels in Mexico and Colombia while avoiding capture by the DEA and police.;2010;2018-08-24;1 Season;1;4
80245450;GHOUL;When a new prisoner at a military detention center exhibits eerie behavior a young interrogator’s search for the truth becomes a battle for survival.;2018;2018-08-24;1 Season;1;4
81008272;One Last Shot;In this low-budget short film two best buddies meet up for a night of booze-fueled fun before one of them moves to Vancouver.;1998;2018-08-24;31 min;2;4
81012978;Take My Brother Away;Bickering siblings Shi Miao and Shi Fen tackle friendship matters school drama and the pitfalls of growing up with little parental supervision.;2018;2018-08-24;1 Season;1;1
80144145;The After Party;An aspiring rapper and his best friend/manager have one night to bounce back from embarrassment and make their dreams of hip-hop stardom come true.;2018;2018-08-24;90 min;2;4
81008283;The Drunk and on Drugs Happy Funtime Hour;A variety-show production trips up big time when the cast members take their roles to new heights and the line between fact and fiction blurs.;2011;2018-08-24;1 Season;1;4
80184405;The Innocents;Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities.;2018;2018-08-24;1 Season;1;4
80224167;The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe;This colorful documentary explores the origins and impact of He-Man a character whose power stretched well beyond a toy line and children's TV show.;2017;2018-08-24;96 min;2;5
80243728;Deadwind;Just months after a tragic loss detective Sofia Karppi investigates the murder of a woman with ties to a Helsinki construction company.;2018;2018-08-23;1 Season;1;4
70274390;Elephants Dream 4 Hour;Friends Proog and Emo live in a capricious seemingly infinite machine with a sinister purpose in this experimental computer-animated short.;2006;2018-08-23;196 min;2;4
80224150;The Lodgers;Twin siblings live under a curse in their ancestral home but one of them is tempted to defy house rules angering the spirits keeping them hostage.;2017;2018-08-23;93 min;2;6
81016193;Bareilly Ki Barfi;When she falls in love with the author of a novel she adores bohemian Bitti enlists the help of a local printer to find her new object of affection.;2017;2018-08-21;110 min;2;5
81016196;Mersal;A detective arrests a doctor for crimes targeting medical professionals but later finds the real culprit in a tale of revenge corruption and magic.;2017;2018-08-21;162 min;2;1
80201175;Mom;After her stepdaughter is sexually assaulted at a party a furious mother sets out to destroy the lives of the four perpetrators who walked away free.;2017;2018-08-21;139 min;2;4
81016191;Pad Man;Despite public humiliation and resistance an entrepreneur markets a hygienic low-cost sanitary pad that even India's poorest women can afford.;2018;2018-08-21;130 min;2;10
80199962;Toilet: Ek Prem Katha;On her first day of marriage a woman leaves her husband upon learning his home lacks a toilet sparking a quixotic quest to acquire modern sanitation.;2017;2018-08-21;145 min;2;1
80226557;Leo & Tig;Spunky leopard cub Leo and his loyal tiger pal Tig team up for fun and adventure as they explore the forest and learn about ancient legends.;2017;2018-08-20;1 Season;1;7
80234464;Attitude Test;"Four high school seniors steal an important college entrance exam and go on vacation to ""study"" but accidentally lose the exam while partying.";2016;2018-08-19;88 min;2;1
80209558;Barrio Universitario;Four friends from a humble technical school compete against the elite students of a prestigious university in a robot-building contest.;2013;2018-08-19;91 min;2;1
80209722;Héroes;When an earthquake hits Chile rescue workers must put aside their differences to save the country from a businessman's evil scheme.;2015;2018-08-19;91 min;2;4
80144146;The Investigator: A British Crime Story;This show sheds new light on the decades-old case of Carole Packman whose husband was convicted of her murder even though her body was never found.;2018;1900-01-01;2 Seasons;1;1
80202810;Alejandro Sanz: What I Was Is What I Am;A retrospective look at the life and career of Grammy-award winning Spanish musician Alejandro Sanz.;2018;2018-08-18;102 min;2;1
80201039;Peter Rabbit;In this mix of live action and CGI rascally Peter Rabbit faces a tough new foe in his ongoing battle for the veggies in Mr. McGregor's garden.;2018;2018-08-18;95 min;2;8
80989848;Save Our Shelter;Pet rescue expert Rocky Kanaka and renovation specialist Rob North travel across North America transforming animal shelters to help homeless pets.;2015;2018-08-18;1 Season;1;2
80190510;Magic for Humans;From baffling people on the street to orchestrating elaborate tricks Justin Willman blends good-natured magic with grown-up laughs.;2018;2018-08-17;1 Season;1;1
81020839;Party Monster: Scratching the Surface;"In the probing documentary ""Party Monster"" DJ Fingablast investigates what became of his childhood hero DJ Slizzard.";2018;2018-08-17;33 min;2;1
80087352;Same Kind of Different as Me;A wealthy couple whose marriage is on the rocks befriends a local homeless man who changes their perspectives in this inspiring true story.;2017;2018-08-17;119 min;2;10
80201870;Stay Here;Designer Genevieve Gorder and real estate expert Peter Lorimer show property owners how to turn their short-term rentals into moneymaking showstoppers.;2018;2018-08-17;1 Season;1;5
80173606;The Motive;An aspiring writer with no imagination seeks inspiration for his novel by manipulating the lives of his neighbors so that he can write about them.;2017;2018-08-17;114 min;2;4
80203147;To All the Boys I’ve Loved Before;When her secret love letters somehow get mailed to each of her five crushes Lara Jean finds her quiet high school existence turned upside down.;2018;2018-08-17;100 min;2;1
80225020;Ultraviolet;An online community of amateur sleuths use technology to solve crimes – and make quirky friends – in their quest for justice.;2017;2018-08-17;1 Season;1;4
80223582;Yoo Byung Jae: Discomfort Zone;Daring comedian Yoo Byung-jae connects criticism he's received from the general public to some of the most touchy issues in current Korean society.;2018;2018-08-17;54 min;2;4
80243541;Bhavesh Joshi Superhero;When his best friend is killed for uncovering political corruption an idealistic young man decides to become a masked fighter for justice.;2018;2018-08-16;150 min;2;1
70033644;Casino Tycoon 2;Casino mogul Benny Ho wields enormous power. But a feud with his former partner and a massive fraud scheme soon threaten his family and his empire.;1992;2018-08-16;108 min;2;4
80039484;Disciples Of The 36th Chamber;"Shaolin monk San Te returns to protect a fellow hero with a talent for finding trouble in this action-packed sequel to ""The 36th Chamber of Shaolin.""";1985;2018-08-16;90 min;2;12
70059191;Legendary Weapons of China;Three assassins – magician Lei Ying hit man Tieh Hon and kung fu master Ti Tan – are sent to Yunnan by their clan leader to bring to justice another clan member who betrayed the tribe.;1982;2018-08-16;101 min;2;1
11546798;Lifeline;Johnnie To's character-centered drama follows a Hong Kong firefighting crew as they take on harrowing rescue missions and navigate personal dilemmas.;1997;2018-08-16;104 min;2;1
70014531;Look Out Officer;An officer killed on the job returns to Earth as a ghost to solve his own murder and seek justice with the help of a rookie cop and some funky magic.;1990;2018-08-16;88 min;2;4
70026792;Love on Delivery;To prove himself to a love interest a delivery boy learns dubious kung fu from an aging charlatan so he can challenge his archrival to a fight.;1994;2018-08-16;93 min;2;1
80997789;Loving You;Struggling in a loveless marriage a hard-drinking workaholic cop finds a chance at redemption after a fateful incident leaves him wounded.;1995;2018-08-16;79 min;2;1
